2023/12/29 - 15:30:49		auto	GETACK	Appliance.System.All	{"system": {"hardware": {"type": "mts960", "subType": "eu", "version": "4.0.0", "chipType": "MT7686", "uuid": "###############################2", "macAddress": "################1"}, "firmware": {"version": "4.2.6", "homekitVersion": "2.0.1", "compileTime": "Oct 10 2023 09:34:37", "encrypt": 1, "wifiMac": "################1", "innerIp": "############1", "server": "#################0", "port": "@0", "userId": "@0"}, "time": {"timestamp": 1703863823, "timezone": "Europe/London", "timeRule": [[1667091600, 0, 0], [1679792400, 3600, 1], [1698541200, 0, 0], [1711846800, 3600, 1], [1729990800, 0, 0], [1743296400, 3600, 1], [1761440400, 0, 0], [1774746000, 3600, 1], [1792890000, 0, 0], [1806195600, 3600, 1], [1824944400, 0, 0], [1837645200, 3600, 1], [1856394000, 0, 0], [1869094800, 3600, 1], [1887843600, 0, 0], [1901149200, 3600, 1], [1919293200, 0, 0], [1932598800, 3600, 1], [1950742800, 0, 0], [1964048400, 3600, 1]]}, "online": {"status": 1, "bindId": "U4QQLlt44phrNTgc", "who": 1}}, "digest": {"thermostat": {"modeB": [{"channel": 0, "mode": 2, "targetTemp": 1800, "working": 1, "currentTemp": 1723, "state": 1, "onoff": 1, "sensorStatus": 1}]}}}
2023/12/29 - 15:30:49		auto	GETACK	Appliance.System.Ability	{"Appliance.Config.Key": {}, "Appliance.Config.WifiList": {}, "Appliance.Config.Wifi": {}, "Appliance.Config.WifiX": {}, "Appliance.Config.Trace": {}, "Appliance.Config.Info": {}, "Appliance.System.All": {}, "Appliance.System.Hardware": {}, "Appliance.System.Firmware": {}, "Appliance.System.Debug": {}, "Appliance.System.Online": {}, "Appliance.System.Time": {}, "Appliance.System.Clock": {}, "Appliance.System.Ability": {}, "Appliance.System.Runtime": {}, "Appliance.System.Report": {}, "Appliance.System.Position": {}, "Appliance.System.Factory": {}, "Appliance.Control.Multiple": {"maxCmdNum": 3}, "Appliance.Control.Bind": {}, "Appliance.Control.Unbind": {}, "Appliance.Control.Upgrade": {}, "Appliance.Control.Thermostat.ModeB": {}, "Appliance.Control.Thermostat.ScheduleB": {}, "Appliance.Control.Thermostat.CtlRange": {}, "Appliance.Control.TempUnit": {}, "Appliance.Control.Thermostat.Alarm": {}, "Appliance.Control.Thermostat.AlarmConfig": {}, "Appliance.Control.Thermostat.CompressorDelay": {}, "Appliance.Control.PhysicalLock": {}, "Appliance.Control.Thermostat.Frost": {}, "Appliance.Control.Thermostat.Calibration": {}, "Appliance.Control.Thermostat.DeadZone": {}, "Appliance.Control.ConsumptionX": {}, "Appliance.Control.Electricity": {}, "Appliance.Control.ConsumptionConfig": {}, "Appliance.Control.Sensor.History": {}, "Appliance.Control.Thermostat.Timer": {}}
2023/12/29 - 15:30:49	TX	http	GET	Appliance.Config.Info	{"info": {}}
2023/12/29 - 15:30:49	RX	http	GETACK	Appliance.Config.Info	{"info": {"homekit": {"model": "MTS960", "sn": "600802230900378", "category": 20, "setupId": "1CO4", "setupCode": "901-89-054", "uuid": "###################################3", "token": "###############################################################################################################################################################################################################################################################################################################################################################################################################################################################################1"}}}
2023/12/29 - 15:30:49		auto	LOG	DEBUG	handler undefined for method:(GETACK) namespace:(Appliance.Config.Info) payload:({'info': {'homekit': {'model': 'MTS960', 'sn': '600802230900378', 'category': 20, 'setupId': '1CO4', 'setupCode': '901-89-054', 'uuid': '###################################3', 'token': '###############################################################################################################################################################################################################################################################################################################################################################################################################################################################################1'}}})
2023/12/29 - 15:30:51	TX	http	GET	Appliance.System.Runtime	{"runtime": {}}
2023/12/29 - 15:30:51	RX	http	GETACK	Appliance.System.Runtime	{"runtime": {"signal": 60}}
2023/12/29 - 15:30:53	TX	http	GET	Appliance.System.Factory	{"factory": {}}
2023/12/29 - 15:30:54		auto	LOG	DEBUG	polling start
2023/12/29 - 15:30:54	TX	http	GET	Appliance.System.Debug	{"debug": {}}
2023/12/29 - 15:30:54	RX	http	GETACK	Appliance.System.Factory	{"factory": {"test": {"ledAging": 0, "wifiTest": 0}}}
2023/12/29 - 15:30:54		auto	LOG	DEBUG	handler undefined for method:(GETACK) namespace:(Appliance.System.Factory) payload:({'factory': {'test': {'ledAging': 0, 'wifiTest': 0}}})
2023/12/29 - 15:30:54	RX	http	GETACK	Appliance.System.Debug	{"debug": {"system": {"version": "4.2.6", "sysUpTime": "3h28m44s", "UTC": 1703863853, "localTimeOffset": 0, "localTime": "Fri Dec 29 15:30:53 2023", "suncalc": "8:26;15:57"}, "network": {"linkStatus": "connected", "signal": 60, "ssid": "######0", "gatewayMac": "################0", "innerIp": "############1", "wifiDisconnectCount": 0, "wifiDisconnectDetail": {"totalCount": 0, "detials": []}}, "cloud": {"activeServer": "#################0", "mainServer": "#################0", "mainPort": "@0", "secondServer": "#################0", "secondPort": "@0", "userId": "@0", "sysConnectTime": "Fri Dec 29 12:02:07 2023", "sysOnlineTime": "3h28m46s", "sysDisconnectCount": 0, "iotDisconnectDetail": {"totalCount": 0, "detials": []}}}}
2023/12/29 - 15:30:54	TX	http	GET	Appliance.System.All	{"all": {}}
2023/12/29 - 15:30:54	RX	http	GETACK	Appliance.System.All	{"all": {"system": {"hardware": {"type": "mts960", "subType": "eu", "version": "4.0.0", "chipType": "MT7686", "uuid": "###############################2", "macAddress": "################1"}, "firmware": {"version": "4.2.6", "homekitVersion": "2.0.1", "compileTime": "Oct 10 2023 09:34:37", "encrypt": 1, "wifiMac": "################1", "innerIp": "############1", "server": "#################0", "port": "@0", "userId": "@0"}, "time": {"timestamp": 1703863853, "timezone": "Europe/London", "timeRule": [[1667091600, 0, 0], [1679792400, 3600, 1], [1698541200, 0, 0], [1711846800, 3600, 1], [1729990800, 0, 0], [1743296400, 3600, 1], [1761440400, 0, 0], [1774746000, 3600, 1], [1792890000, 0, 0], [1806195600, 3600, 1], [1824944400, 0, 0], [1837645200, 3600, 1], [1856394000, 0, 0], [1869094800, 3600, 1], [1887843600, 0, 0], [1901149200, 3600, 1], [1919293200, 0, 0], [1932598800, 3600, 1], [1950742800, 0, 0], [1964048400, 3600, 1]]}, "online": {"status": 1, "bindId": "U4QQLlt44phrNTgc", "who": 1}}, "digest": {"thermostat": {"modeB": [{"channel": 0, "mode": 2, "targetTemp": 1800, "working": 1, "currentTemp": 1711, "state": 1, "onoff": 1, "sensorStatus": 1}]}}}}
2023/12/29 - 15:30:54		auto	LOG	WARNING	KeyError(0) in handle GETACK Appliance.System.All
2023/12/29 - 15:30:54	TX	http	GET	Appliance.Control.Electricity	{"electricity": {}}
2023/12/29 - 15:30:54	RX	http	GETACK	Appliance.Control.Electricity	{"electricity": {"channel": 0, "current": 7902, "voltage": 2312, "power": 1843753, "config": {"voltageRatio": 188, "electricityRatio": 100}}}
2023/12/29 - 15:30:54		auto	LOG	DEBUG	polling end
2023/12/29 - 15:30:55	TX	http	GET	Appliance.Control.Thermostat.ModeB	{"modeB": {}}
2023/12/29 - 15:30:55	RX	http	GETACK	Appliance.Control.Thermostat.ModeB	{"modeB": []}
2023/12/29 - 15:30:55		auto	LOG	DEBUG	handler undefined for method:(GETACK) namespace:(Appliance.Control.Thermostat.ModeB) payload:({'modeB': []})
2023/12/29 - 15:30:57	TX	http	GET	Appliance.Control.Thermostat.ScheduleB	{"scheduleB": {}}
2023/12/29 - 15:30:57	RX	http	GETACK	Appliance.Control.Thermostat.ScheduleB	{"scheduleB": []}
