2024/06/22 - 07:44:08		auto	GETACK	Appliance.System.All	{"system":{"hardware":{"type":"mts960","subType":"eu","version":"4.0.0","chipType":"MT7686","uuid":"###############################0","macAddress":"################0"},"firmware":{"version":"4.2.6","homekitVersion":"2.0.1","compileTime":"Oct 10 2023 09:34:37","encrypt":1,"wifiMac":"################0","innerIp":"#############0","server":"###################0","port":"@0","userId":"@0"},"time":{"timestamp":1719042144,"timezone":"Europe/Paris","timeRule":[[1711846800,7200,1],[1729990800,3600,0],[1743296400,7200,1],[1761440400,3600,0],[1774746000,7200,1],[1792890000,3600,0],[1806195600,7200,1],[1824944400,3600,0],[1837645200,7200,1],[1856394000,3600,0],[1869094800,7200,1],[1887843600,3600,0],[1901149200,7200,1],[1919293200,3600,0],[1932598800,7200,1],[1950742800,3600,0],[1964048400,7200,1],[1982797200,3600,0],[1995498000,7200,1],[2014246800,3600,0]]},"online":{"status":1,"bindId":"Vmn8Y5EgNHiPzArt","who":1}},"digest":{"thermostat":{"modeB":[{"channel":0,"mode":1,"targetTemp":2600,"working":2,"currentTemp":1945,"state":2,"onoff":1,"sensorStatus":1}]}}}
2024/06/22 - 07:44:08		auto	GETACK	Appliance.System.Ability	{"Appliance.Config.Key":{},"Appliance.Config.WifiList":{},"Appliance.Config.Wifi":{},"Appliance.Config.WifiX":{},"Appliance.Config.Trace":{},"Appliance.Config.Info":{},"Appliance.System.All":{},"Appliance.System.Hardware":{},"Appliance.System.Firmware":{},"Appliance.System.Debug":{},"Appliance.System.Online":{},"Appliance.System.Time":{},"Appliance.System.Clock":{},"Appliance.System.Ability":{},"Appliance.System.Runtime":{},"Appliance.System.Report":{},"Appliance.System.Position":{},"Appliance.System.Factory":{},"Appliance.Control.Multiple":{"maxCmdNum":3},"Appliance.Control.Bind":{},"Appliance.Control.Unbind":{},"Appliance.Control.Upgrade":{},"Appliance.Control.Thermostat.ModeB":{},"Appliance.Control.Thermostat.ScheduleB":{},"Appliance.Control.Thermostat.CtlRange":{},"Appliance.Control.TempUnit":{},"Appliance.Control.Thermostat.Alarm":{},"Appliance.Control.Thermostat.AlarmConfig":{},"Appliance.Control.Thermostat.CompressorDelay":{},"Appliance.Control.PhysicalLock":{},"Appliance.Control.Thermostat.Frost":{},"Appliance.Control.Thermostat.Calibration":{},"Appliance.Control.Thermostat.DeadZone":{},"Appliance.Control.ConsumptionX":{},"Appliance.Control.Electricity":{},"Appliance.Control.ConsumptionConfig":{},"Appliance.Control.Sensor.History":{},"Appliance.Control.Thermostat.Timer":{}}
2024/06/22 - 07:44:08		auto	LOG	debug	platform_setup_entry { platform: update }
2024/06/22 - 07:44:08		auto	LOG	debug	platform_setup_entry { platform: sensor }
2024/06/22 - 07:44:08		auto	LOG	verbose	MLTemperatureSensor(0_temperature): Added to HomeAssistant
2024/06/22 - 07:44:08		auto	LOG	verbose	MLModeStateSensor(0_Mode State): Added to HomeAssistant
2024/06/22 - 07:44:08		auto	LOG	verbose	MLNumericSensor(power): Added to HomeAssistant
2024/06/22 - 07:44:08		auto	LOG	verbose	MLNumericSensor(current): Added to HomeAssistant
2024/06/22 - 07:44:08		auto	LOG	verbose	MLNumericSensor(voltage): Added to HomeAssistant
2024/06/22 - 07:44:08		auto	LOG	verbose	ConsumptionXSensor(energy): Added to HomeAssistant
2024/06/22 - 07:44:08		auto	LOG	debug	platform_setup_entry { platform: climate }
2024/06/22 - 07:44:08		auto	LOG	verbose	Mts960Climate(0): Added to HomeAssistant
2024/06/22 - 07:44:08		auto	LOG	debug	platform_setup_entry { platform: number }
2024/06/22 - 07:44:08		auto	LOG	verbose	MtsCalibrationNumber(0_calibration): Added to HomeAssistant
2024/06/22 - 07:44:08		auto	LOG	verbose	MtsDeadZoneNumber(0_deadZone): Added to HomeAssistant
2024/06/22 - 07:44:08		auto	LOG	verbose	MtsFrostNumber(0_frost): Added to HomeAssistant
2024/06/22 - 07:44:08		auto	LOG	debug	platform_setup_entry { platform: switch }
2024/06/22 - 07:44:08		auto	LOG	verbose	PhysicalLockSwitch(0_lock): Added to HomeAssistant
2024/06/22 - 07:44:08		auto	LOG	debug	platform_setup_entry { platform: calendar }
2024/06/22 - 07:44:08		auto	LOG	verbose	Mts960Schedule(0_scheduleB): Added to HomeAssistant
2024/06/22 - 07:44:08		auto	LOG	debug	platform_setup_entry { platform: select }
2024/06/22 - 07:44:08		auto	LOG	debug	platform_setup_entry { platform: binary_sensor }
2024/06/22 - 07:44:08		auto	LOG	verbose	MLOutputPowerState(0_output power state): Added to HomeAssistant
2024/06/22 - 07:44:08		auto	LOG	verbose	MLSignalStrengthSensor(signal_strength): Added to HomeAssistant
2024/06/22 - 07:44:08		auto	LOG	verbose	MtsTrackedSensor(0_tracked_sensor): Added to HomeAssistant
2024/06/22 - 07:44:08		auto	LOG	debug	linked to profile:@0
2024/06/22 - 07:44:08		auto	LOG	debug	mqtt_attached to ###################0:@0
2024/06/22 - 07:44:08		auto	LOG	debug	mqtt_connected to ###################0:@0
2024/06/22 - 07:44:08		auto	LOG	debug	Polling begin
2024/06/22 - 07:44:08	TX	http	GET	Appliance.System.All	{"all":{}}
2024/06/22 - 07:44:08		auto	LOG	verbose	TX(http) GET Appliance.System.All (messageId:edf0726c00b048a9925a63aa0b408f87) {"header":{"messageId":"edf0726c00b048a9925a63aa0b408f87","namespace":"Appliance.System.All","method":"GET","payloadVersion":1,"from":"/app/3917048-eb40234d5ec8db162c08447c0dc7d772/subscribe","timestamp":1719042248,"timestampMs":0,"sign":"450212e4a9c12b6c80af83eb86296895"},"payload":{"all":{}}}
